customer_simple_id,zip_code_prefix,customer_city,customer_state,simple_id
CUS40524,13148,paulinia,SP,40524
CUS40525,13175,sumare,SP,40525
CUS40526,89035,blumenau,SC,40526
CUS40527,4548,sao paulo,SP,40527
CUS40528,24220,niteroi,RJ,40528
CUS40529,38413,uberlandia,MG,40529
CUS40530,92020,canoas,RS,40530
CUS40531,20260,rio de janeiro,RJ,40531
CUS40532,66085,belem,PA,40532
CUS40533,18940,sao pedro do turvo,SP,40533
CUS40534,58045,joao pessoa,PB,40534
CUS40535,7790,cajamar,SP,40535
CUS40536,22470,rio de janeiro,RJ,40536
CUS40537,3379,sao paulo,SP,40537
CUS40538,18530,tiete,SP,40538
CUS40539,21932,rio de janeiro,RJ,40539
CUS40540,88353,brusque,SC,40540
CUS40541,36900,manhuacu,MG,40541
CUS40542,87023,maringa,PR,40542
CUS40543,90010,porto alegre,RS,40543
CUS40544,39495,montalvania,MG,40544
CUS40545,89124,benedito novo,SC,40545
CUS40546,65590,barreirinhas,MA,40546
CUS40547,65030,sao luis,MA,40547
CUS40548,7124,guarulhos,SP,40548
CUS40549,40415,salvador,BA,40549
CUS40550,8615,suzano,SP,40550
CUS40551,6727,cotia,SP,40551
CUS40552,36660,alem paraiba,MG,40552
CUS40553,21530,rio de janeiro,RJ,40553
CUS40554,35910,santa maria de itabira,MG,40554
CUS40555,12530,cunha,SP,40555
CUS40556,7600,mairipora,SP,40556
CUS40557,7120,guarulhos,SP,40557
CUS40558,25935,mage,RJ,40558
CUS40559,18830,tejupa,SP,40559
CUS40560,52160,recife,PE,40560
CUS40561,3725,sao paulo,SP,40561
CUS40562,58430,campina grande,PB,40562
CUS40563,5565,sao paulo,SP,40563
CUS40564,5656,sao paulo,SP,40564
CUS40565,12630,cachoeira paulista,SP,40565
CUS40566,3971,sao paulo,SP,40566
CUS40567,4008,sao paulo,SP,40567
CUS40568,13083,campinas,SP,40568
CUS40569,85570,sao joao,PR,40569
CUS40570,6321,carapicuiba,SP,40570
CUS40571,23078,rio de janeiro,RJ,40571
CUS40572,62850,cascavel,CE,40572
CUS40573,6283,osasco,SP,40573
CUS40574,78820,jaciara,MT,40574
CUS40575,35900,itabira,MG,40575
CUS40576,14412,franca,SP,40576
CUS40577,81670,curitiba,PR,40577
CUS40578,18185,pilar do sul,SP,40578
CUS40579,6045,osasco,SP,40579
CUS40580,12240,sao jose dos campos,SP,40580
CUS40581,40252,salvador,BA,40581
CUS40582,88104,sao jose,SC,40582
CUS40583,8900,guararema,SP,40583
CUS40584,14055,ribeirao preto,SP,40584
CUS40585,4145,sao paulo,SP,40585
CUS40586,12248,sao jose dos campos,SP,40586
CUS40587,14810,araraquara,SP,40587
CUS40588,64500,oeiras,PI,40588
CUS40589,26445,japeri,RJ,40589
CUS40590,13212,jundiai,SP,40590
CUS40591,23587,rio de janeiro,RJ,40591
CUS40592,28810,boa esperanca,RJ,40592
CUS40593,30180,belo horizonte,MG,40593
CUS40594,19807,assis,SP,40594
CUS40595,8720,mogi das cruzes,SP,40595
CUS40596,72135,brasilia,DF,40596
CUS40597,2617,sao paulo,SP,40597
CUS40598,26255,nova iguacu,RJ,40598
CUS40599,3066,sao paulo,SP,40599
CUS40600,8280,sao paulo,SP,40600
CUS40601,9950,diadema,SP,40601
CUS40602,87704,paranavai,PR,40602
CUS40603,41502,salvador,BA,40603
CUS40604,22260,rio de janeiro,RJ,40604
CUS40605,12410,pindamonhangaba,SP,40605
CUS40606,51020,recife,PE,40606
CUS40607,13274,valinhos,SP,40607
CUS40608,85810,cascavel,PR,40608
CUS40609,77995,buriti do tocantins,TO,40609
CUS40610,35560,santo antonio do monte,MG,40610
CUS40611,35680,itauna,MG,40611
CUS40612,2618,sao paulo,SP,40612
CUS40613,20770,rio de janeiro,RJ,40613
CUS40614,26535,nilopolis,RJ,40614
CUS40615,5613,sao paulo,SP,40615
CUS40616,30840,belo horizonte,MG,40616
CUS40617,96212,rio grande,RS,40617
CUS40618,6140,osasco,SP,40618
CUS40619,9271,santo andre,SP,40619
CUS40620,12903,braganca paulista,SP,40620
CUS40621,76811,porto velho,RO,40621
CUS40622,4272,sao paulo,SP,40622
CUS40623,18682,lencois paulista,SP,40623
CUS40624,20735,rio de janeiro,RJ,40624
CUS40625,37031,varginha,MG,40625
CUS40626,8474,sao paulo,SP,40626
CUS40627,5054,sao paulo,SP,40627
CUS40628,2169,sao paulo,SP,40628
CUS40629,98780,santa rosa,RS,40629
CUS40630,20211,rio de janeiro,RJ,40630
CUS40631,23825,itaguai,RJ,40631
CUS40632,27937,macae,RJ,40632
CUS40633,9351,maua,SP,40633
CUS40634,7170,guarulhos,SP,40634
CUS40635,15367,bandeirantes d'oeste,SP,40635
CUS40636,7790,cajamar,SP,40636
CUS40637,30810,belo horizonte,MG,40637
CUS40638,5133,sao paulo,SP,40638
CUS40639,7052,guarulhos,SP,40639
CUS40640,37530,brazopolis,MG,40640
CUS40641,37903,passos,MG,40641
CUS40642,97574,santana do livramento,RS,40642
CUS40643,27700,vassouras,RJ,40643
CUS40644,91130,porto alegre,RS,40644
CUS40645,23911,angra dos reis,RJ,40645
CUS40646,21765,rio de janeiro,RJ,40646
CUS40647,7600,mairipora,SP,40647
CUS40648,3087,sao paulo,SP,40648
CUS40649,75113,anapolis,GO,40649
CUS40650,4269,sao paulo,SP,40650
CUS40651,11320,sao vicente,SP,40651
CUS40652,38182,araxa,MG,40652
CUS40653,26051,nova iguacu,RJ,40653
CUS40654,26587,mesquita,RJ,40654
CUS40655,44960,ibitita,BA,40655
CUS40656,88037,florianopolis,SC,40656
CUS40657,91150,porto alegre,RS,40657
CUS40658,13065,campinas,SP,40658
CUS40659,13070,campinas,SP,40659
CUS40660,13800,mogi mirim,SP,40660
CUS40661,93525,novo hamburgo,RS,40661
CUS40662,96740,arroio dos ratos,RS,40662
CUS40663,21061,rio de janeiro,RJ,40663
CUS40664,22790,rio de janeiro,RJ,40664
CUS40665,60040,fortaleza,CE,40665
CUS40666,27963,macae,RJ,40666
CUS40667,9910,diadema,SP,40667
CUS40668,1415,sao paulo,SP,40668
CUS40669,64048,teresina,PI,40669
CUS40670,90840,porto alegre,RS,40670
CUS40671,5522,sao paulo,SP,40671
CUS40672,12247,sao jose dos campos,SP,40672
CUS40673,22720,rio de janeiro,RJ,40673
CUS40674,48490,inhambupe,BA,40674
CUS40675,37310,bom jardim de minas,MG,40675
CUS40676,36400,conselheiro lafaiete,MG,40676
CUS40677,12031,taubate,SP,40677
CUS40678,58038,joao pessoa,PB,40678
CUS40679,8121,sao paulo,SP,40679
CUS40680,12308,jacarei,SP,40680
CUS40681,29345,marataizes,ES,40681
CUS40682,29345,marataizes,ES,40682
CUS40683,20530,rio de janeiro,RJ,40683
CUS40684,18800,piraju,SP,40684
CUS40685,4144,sao paulo,SP,40685
CUS40686,25770,petropolis,RJ,40686
CUS40687,13451,santa barbara d'oeste,SP,40687
CUS40688,21351,rio de janeiro,RJ,40688
CUS40689,53080,olinda,PE,40689
CUS40690,67133,ananindeua,PA,40690
CUS40691,74330,goiania,GO,40691
CUS40692,30644,belo horizonte,MG,40692
CUS40693,89065,blumenau,SC,40693
CUS40694,8410,sao paulo,SP,40694
CUS40695,22280,rio de janeiro,RJ,40695
CUS40696,9961,diadema,SP,40696
CUS40697,4257,sao paulo,SP,40697
CUS40698,9580,sao caetano do sul,SP,40698
CUS40699,85070,guarapuava,PR,40699
CUS40700,88132,palhoca,SC,40700
CUS40701,4795,sao paulo,SP,40701
CUS40702,17602,tupa,SP,40702
CUS40703,38408,uberlandia,MG,40703
CUS40704,63600,senador pompeu,CE,40704
CUS40705,8223,sao paulo,SP,40705
CUS40706,11750,peruibe,SP,40706
CUS40707,56780,tabira,PE,40707
CUS40708,79330,corumba,MS,40708
CUS40709,9641,sao bernardo do campo,SP,40709
CUS40710,22775,rio de janeiro,RJ,40710
CUS40711,6266,osasco,SP,40711
CUS40712,95590,tramandai,RS,40712
CUS40713,21940,rio de janeiro,RJ,40713
CUS40714,20091,rio de janeiro,RJ,40714
CUS40715,13420,piracicaba,SP,40715
CUS40716,20780,rio de janeiro,RJ,40716
CUS40717,4855,sao paulo,SP,40717
CUS40718,9790,sao bernardo do campo,SP,40718
CUS40719,25060,duque de caxias,RJ,40719
CUS40720,3936,sao paulo,SP,40720
CUS40721,65081,sao luis,MA,40721
CUS40722,3513,sao paulo,SP,40722
CUS40723,28970,araruama,RJ,40723
CUS40724,15025,sao jose do rio preto,SP,40724
CUS40725,11702,praia grande,SP,40725
CUS40726,22451,rio de janeiro,RJ,40726
CUS40727,2945,sao paulo,SP,40727
CUS40728,20521,rio de janeiro,RJ,40728
CUS40729,49509,itabaiana,SE,40729
CUS40730,37600,cambui,MG,40730
CUS40731,13015,campinas,SP,40731
CUS40732,30180,belo horizonte,MG,40732
CUS40733,7500,santa isabel,SP,40733
CUS40734,99500,carazinho,RS,40734
CUS40735,60035,fortaleza,CE,40735
CUS40736,7142,guarulhos,SP,40736
CUS40737,6719,cotia,SP,40737
CUS40738,38400,uberlandia,MG,40738
CUS40739,41815,salvador,BA,40739
CUS40740,2965,sao paulo,SP,40740
CUS40741,36520,visconde do rio branco,MG,40741
CUS40742,21021,rio de janeiro,RJ,40742
CUS40743,96170,sao lourenco do sul,RS,40743
CUS40744,95835,mato leitao,RS,40744
CUS40745,89160,rio do sul,SC,40745
CUS40746,25255,duque de caxias,RJ,40746
CUS40747,41245,salvador,BA,40747
CUS40748,1417,sao paulo,SP,40748
CUS40749,15085,sao jose do rio preto,SP,40749
CUS40750,55790,taquaritinga do norte,PE,40750
CUS40751,6784,taboao da serra,SP,40751
CUS40752,12235,sao jose dos campos,SP,40752
CUS40753,95670,gramado,RS,40753
CUS40754,13044,campinas,SP,40754
CUS40755,58406,campina grande,PB,40755
CUS40756,3577,sao paulo,SP,40756
CUS40757,84285,figueira,PR,40757
CUS40758,76220,fazenda nova,GO,40758
CUS40759,96610,encruzilhada do sul,RS,40759
CUS40760,4146,sao paulo,SP,40760
CUS40761,14030,ribeirao preto,SP,40761
CUS40762,71665,brasilia,DF,40762
CUS40763,36400,conselheiro lafaiete,MG,40763
CUS40764,71680,brasilia,DF,40764
CUS40765,4114,sao paulo,SP,40765
CUS40766,5726,sao paulo,SP,40766
CUS40767,81920,curitiba,PR,40767
CUS40768,70257,brasilia,DF,40768
CUS40769,7133,guarulhos,SP,40769
CUS40770,18150,ibiuna,SP,40770
CUS40771,28020,campos dos goytacazes,RJ,40771
CUS40772,9751,sao bernardo do campo,SP,40772
CUS40773,93700,campo bom,RS,40773
CUS40774,23580,rio de janeiro,RJ,40774
CUS40775,72240,brasilia,DF,40775
CUS40776,4842,sao paulo,SP,40776
CUS40777,17180,iacanga,SP,40777
CUS40778,7023,guarulhos,SP,40778
CUS40779,77022,palmas,TO,40779
CUS40780,13613,leme,SP,40780
CUS40781,73088,brasilia,DF,40781
CUS40782,4438,sao paulo,SP,40782
CUS40783,75701,catalao,GO,40783
CUS40784,7998,francisco morato,SP,40784
CUS40785,22210,rio de janeiro,RJ,40785
CUS40786,35700,sete lagoas,MG,40786
CUS40787,2989,sao paulo,SP,40787
CUS40788,17519,marilia,SP,40788
CUS40789,5734,sao paulo,SP,40789
CUS40790,59140,parnamirim,RN,40790
CUS40791,8041,sao paulo,SP,40791
CUS40792,12216,sao jose dos campos,SP,40792
CUS40793,25680,petropolis,RJ,40793
CUS40794,61932,maracanau,CE,40794
CUS40795,3423,sao paulo,SP,40795
CUS40796,24812,itaborai,RJ,40796
CUS40797,54768,camaragibe,PE,40797
CUS40798,4423,sao paulo,SP,40798
CUS40799,59631,mossoro,RN,40799
CUS40800,95900,lajeado,RS,40800
CUS40801,3294,sao paulo,SP,40801
CUS40802,13219,jundiai,SP,40802
CUS40803,32110,contagem,MG,40803
CUS40804,25961,teresopolis,RJ,40804
CUS40805,21235,rio de janeiro,RJ,40805
CUS40806,4515,sao paulo,SP,40806
CUS40807,89824,bom jesus,SC,40807
CUS40808,5012,sao paulo,SP,40808
CUS40809,72215,brasilia,DF,40809
CUS40810,34000,nova lima,MG,40810
CUS40811,29285,piuma,ES,40811
CUS40812,24440,sao goncalo,RJ,40812
CUS40813,54762,camaragibe,PE,40813
CUS40814,7250,guarulhos,SP,40814
CUS40815,13083,campinas,SP,40815
CUS40816,25959,teresopolis,RJ,40816
CUS40817,30220,belo horizonte,MG,40817
CUS40818,20230,rio de janeiro,RJ,40818
CUS40819,22770,rio de janeiro,RJ,40819
CUS40820,64053,teresina,PI,40820
CUS40821,39390,bocaiuva,MG,40821
CUS40822,95980,anta gorda,RS,40822
CUS40823,15051,sao jose do rio preto,SP,40823
CUS40824,25973,teresopolis,RJ,40824
CUS40825,8451,sao paulo,SP,40825
CUS40826,9941,diadema,SP,40826
CUS40827,59073,natal,RN,40827
CUS40828,4347,sao paulo,SP,40828
CUS40829,31155,belo horizonte,MG,40829
CUS40830,27541,resende,RJ,40830
CUS40831,31170,belo horizonte,MG,40831
CUS40832,31910,belo horizonte,MG,40832
CUS40833,88115,sao jose,SC,40833
CUS40834,86990,marialva,PR,40834
CUS40835,74480,goiania,GO,40835
CUS40836,1223,sao paulo,SP,40836
CUS40837,22783,rio de janeiro,RJ,40837
CUS40838,84900,ibaiti,PR,40838
CUS40839,96010,pelotas,RS,40839
CUS40840,20270,rio de janeiro,RJ,40840
CUS40841,18076,sorocaba,SP,40841
CUS40842,83402,colombo,PR,40842
CUS40843,15830,pindorama,SP,40843
CUS40844,13219,jundiai,SP,40844
CUS40845,75095,anapolis,GO,40845
CUS40846,5145,sao paulo,SP,40846
CUS40847,48730,conceicao do coite,BA,40847
CUS40848,20560,rio de janeiro,RJ,40848
CUS40849,3728,sao paulo,SP,40849
CUS40850,30510,belo horizonte,MG,40850
CUS40851,88113,sao jose,SC,40851
CUS40852,37464,itanhandu,MG,40852
CUS40853,7178,guarulhos,SP,40853
CUS40854,20941,rio de janeiro,RJ,40854
CUS40855,12960,nazare paulista,SP,40855
CUS40856,25812,tres rios,RJ,40856
CUS40857,23095,rio de janeiro,RJ,40857
CUS40858,9090,santo andre,SP,40858
CUS40859,28770,santa maria madalena,RJ,40859
CUS40860,52120,recife,PE,40860
CUS40861,24450,sao goncalo,RJ,40861
CUS40862,95520,osorio,RS,40862
CUS40863,59064,natal,RN,40863
CUS40864,88840,urussanga,SC,40864
CUS40865,24931,marica,RJ,40865
CUS40866,25730,petropolis,RJ,40866
CUS40867,93950,dois irmaos,RS,40867
CUS40868,90010,porto alegre,RS,40868
CUS40869,11850,miracatu,SP,40869
CUS40870,15920,vista alegre do alto,SP,40870
CUS40871,12241,sao jose dos campos,SP,40871
CUS40872,97509,uruguaiana,RS,40872
CUS40873,22250,rio de janeiro,RJ,40873
CUS40874,78575,juara,MT,40874
CUS40875,40420,salvador,BA,40875
CUS40876,8542,ferraz de vasconcelos,SP,40876
CUS40877,39804,teofilo otoni,MG,40877
CUS40878,28630,nova friburgo,RJ,40878
CUS40879,1313,sao paulo,SP,40879
CUS40880,2402,sao paulo,SP,40880
CUS40881,98700,ijui,RS,40881
CUS40882,1422,sao paulo,SP,40882
CUS40883,1453,sao paulo,SP,40883
CUS40884,20040,rio de janeiro,RJ,40884
CUS40885,46600,tanhacu,BA,40885
CUS40886,13024,campinas,SP,40886
CUS40887,88104,sao jose,SC,40887
CUS40888,11740,itanhaem,SP,40888
CUS40889,15910,monte alto,SP,40889
CUS40890,89035,blumenau,SC,40890
CUS40891,35200,aimores,MG,40891
CUS40892,18540,porto feliz,SP,40892
CUS40893,9991,diadema,SP,40893
CUS40894,28495,aperibe,RJ,40894
CUS40895,64110,jose de freitas,PI,40895
CUS40896,21512,rio de janeiro,RJ,40896
CUS40897,35400,ouro preto,MG,40897
CUS40898,1257,sao paulo,SP,40898
CUS40899,9280,santo andre,SP,40899
CUS40900,28010,campos dos goytacazes,RJ,40900
CUS40901,18185,pilar do sul,SP,40901
CUS40902,59080,natal,RN,40902
CUS40903,12630,cachoeira paulista,SP,40903
CUS40904,89370,papanduva,SC,40904
CUS40905,86200,ibipora,PR,40905
CUS40906,71919,brasilia,DF,40906
CUS40907,89068,blumenau,SC,40907
CUS40908,9550,sao caetano do sul,SP,40908
CUS40909,84035,ponta grossa,PR,40909
CUS40910,9781,sao bernardo do campo,SP,40910
CUS40911,8676,suzano,SP,40911
CUS40912,58103,cabedelo,PB,40912
CUS40913,87111,sarandi,PR,40913
CUS40914,24230,niteroi,RJ,40914
CUS40915,28200,sao joao da barra,RJ,40915
CUS40916,5435,sao paulo,SP,40916
CUS40917,45985,teixeira de freitas,BA,40917
CUS40918,21741,rio de janeiro,RJ,40918
CUS40919,48040,alagoinhas,BA,40919
CUS40920,94195,gravatai,RS,40920
CUS40921,72215,brasilia,DF,40921
CUS40922,26255,nova iguacu,RJ,40922
CUS40923,4369,sao paulo,SP,40923
CUS40924,13188,hortolandia,SP,40924
CUS40925,87025,maringa,PR,40925
CUS40926,9895,sao bernardo do campo,SP,40926
CUS40927,4823,sao paulo,SP,40927
CUS40928,4205,sao paulo,SP,40928
CUS40929,35738,prudente de morais,MG,40929
CUS40930,41308,salvador,BA,40930
CUS40931,8780,mogi das cruzes,SP,40931
CUS40932,95320,nova prata,RS,40932
CUS40933,20081,rio de janeiro,RJ,40933
CUS40934,84178,castro,PR,40934
CUS40935,13052,campinas,SP,40935
CUS40936,37022,varginha,MG,40936
CUS40937,68380,sao felix do xingu,PA,40937
CUS40938,8744,mogi das cruzes,SP,40938
CUS40939,4469,sao paulo,SP,40939
CUS40940,59380,currais novos,RN,40940
CUS40941,7151,guarulhos,SP,40941
CUS40942,49008,aracaju,SE,40942
CUS40943,30285,belo horizonte,MG,40943
CUS40944,5405,sao paulo,SP,40944
CUS40945,9530,sao caetano do sul,SP,40945
CUS40946,13335,indaiatuba,SP,40946
CUS40947,17024,bauru,SP,40947
CUS40948,55320,lagoa do ouro,PE,40948
CUS40949,45445,camamu,BA,40949
CUS40950,88210,porto belo,SC,40950
CUS40951,27240,volta redonda,RJ,40951
CUS40952,79990,amambai,MS,40952
CUS40953,98700,ijui,RS,40953
CUS40954,39200,corinto,MG,40954
CUS40955,13974,itapira,SP,40955
CUS40956,42700,lauro de freitas,BA,40956
CUS40957,95650,igrejinha,RS,40957
CUS40958,13874,sao joao da boa vista,SP,40958
CUS40959,36026,juiz de fora,MG,40959
CUS40960,16052,aracatuba,SP,40960
CUS40961,72596,brasilia,DF,40961
CUS40962,29255,marechal floriano,ES,40962
CUS40963,99770,aratiba,RS,40963
CUS40964,13454,santa barbara d'oeste,SP,40964
CUS40965,30510,belo horizonte,MG,40965
CUS40966,4384,sao paulo,SP,40966
CUS40967,59056,natal,RN,40967
CUS40968,4570,sao paulo,SP,40968
CUS40969,7704,caieiras,SP,40969
CUS40970,21610,rio de janeiro,RJ,40970
CUS40971,35701,sete lagoas,MG,40971
CUS40972,21340,rio de janeiro,RJ,40972
CUS40973,9310,maua,SP,40973
CUS40974,95690,rolante,RS,40974
CUS40975,6416,barueri,SP,40975
CUS40976,88240,sao joao batista,SC,40976
CUS40977,24030,niteroi,RJ,40977
CUS40978,20561,rio de janeiro,RJ,40978
CUS40979,20735,rio de janeiro,RJ,40979
CUS40980,22261,rio de janeiro,RJ,40980
CUS40981,78890,sorriso,MT,40981
CUS40982,18114,votorantim,SP,40982
CUS40983,9371,maua,SP,40983
CUS40984,11440,guaruja,SP,40984
CUS40985,23066,rio de janeiro,RJ,40985
CUS40986,4455,sao paulo,SP,40986
CUS40987,20950,rio de janeiro,RJ,40987
CUS40988,6845,embu das artes,SP,40988
CUS40989,83005,sao jose dos pinhais,PR,40989
CUS40990,29055,vitoria,ES,40990
CUS40991,13184,hortolandia,SP,40991
CUS40992,35171,coronel fabriciano,MG,40992
CUS40993,99070,passo fundo,RS,40993
CUS40994,5818,sao paulo,SP,40994
CUS40995,18608,botucatu,SP,40995
CUS40996,85570,sao joao,PR,40996
CUS40997,2273,sao paulo,SP,40997
CUS40998,65033,sao luis,MA,40998
CUS40999,28895,rio das ostras,RJ,40999
CUS41000,23066,rio de janeiro,RJ,41000
CUS41001,30494,belo horizonte,MG,41001
CUS41002,13101,campinas,SP,41002
CUS41003,7860,franco da rocha,SP,41003
CUS41004,6315,carapicuiba,SP,41004
CUS41005,22240,rio de janeiro,RJ,41005
CUS41006,11340,sao vicente,SP,41006
CUS41007,11310,sao vicente,SP,41007
CUS41008,30580,belo horizonte,MG,41008
CUS41009,58051,joao pessoa,PB,41009
CUS41010,24342,niteroi,RJ,41010
CUS41011,71909,brasilia,DF,41011
CUS41012,9841,sao bernardo do campo,SP,41012
CUS41013,86020,londrina,PR,41013
CUS41014,3940,sao paulo,SP,41014
CUS41015,23035,rio de janeiro,RJ,41015
CUS41016,35460,brumadinho,MG,41016
CUS41017,28680,cachoeiras de macacu,RJ,41017
CUS41018,1033,sao paulo,SP,41018
CUS41019,70256,brasilia,DF,41019
CUS41020,8022,sao paulo,SP,41020
CUS41021,62750,aracoiaba,CE,41021
CUS41022,95305,ibiraiaras,RS,41022
CUS41023,13600,araras,SP,41023
CUS41024,19900,ourinhos,SP,41024
CUS41025,37855,sao pedro da uniao,MG,41025
CUS41026,60150,fortaleza,CE,41026
CUS41027,2938,sao paulo,SP,41027
CUS41028,41343,salvador,BA,41028
CUS41029,8580,itaquaquecetuba,SP,41029
CUS41030,17560,vera cruz,SP,41030
CUS41031,40100,salvador,BA,41031
CUS41032,14401,franca,SP,41032
CUS41033,13010,campinas,SP,41033
CUS41034,28030,campos dos goytacazes,RJ,41034
CUS41035,17280,pederneiras,SP,41035
CUS41036,74110,goiania,GO,41036
CUS41037,90570,porto alegre,RS,41037
CUS41038,14805,araraquara,SP,41038
CUS41039,59151,parnamirim,RN,41039
CUS41040,20541,rio de janeiro,RJ,41040
CUS41041,13221,varzea paulista,SP,41041
CUS41042,3122,sao paulo,SP,41042
CUS41043,41750,salvador,BA,41043
CUS41044,30431,belo horizonte,MG,41044
CUS41045,33943,ribeirao das neves,MG,41045
CUS41046,65636,timon,MA,41046
CUS41047,30260,belo horizonte,MG,41047
CUS41048,12050,taubate,SP,41048
CUS41049,9930,diadema,SP,41049
CUS41050,8790,mogi das cruzes,SP,41050
CUS41051,80420,curitiba,PR,41051
CUS41052,2471,sao paulo,SP,41052
CUS41053,6602,jandira,SP,41053
CUS41054,94965,cachoeirinha,RS,41054
CUS41055,35500,divinopolis,MG,41055
CUS41056,4745,sao paulo,SP,41056
CUS41057,76200,ipora,GO,41057
CUS41058,60165,fortaleza,CE,41058
CUS41059,24422,sao goncalo,RJ,41059
CUS41060,45615,buerarema,BA,41060
CUS41061,74785,goiania,GO,41061
CUS41062,39802,teofilo otoni,MG,41062
CUS41063,56313,petrolina,PE,41063
CUS41064,22740,rio de janeiro,RJ,41064
CUS41065,25035,duque de caxias,RJ,41065
CUS41066,15410,cajobi,SP,41066
CUS41067,48700,serrinha,BA,41067
CUS41068,85801,cascavel,PR,41068
CUS41069,4144,sao paulo,SP,41069
CUS41070,2479,sao paulo,SP,41070
CUS41071,6763,taboao da serra,SP,41071
CUS41072,18610,botucatu,SP,41072
CUS41073,1453,sao paulo,SP,41073
CUS41074,28030,campos dos goytacazes,RJ,41074
CUS41075,96170,sao lourenco do sul,RS,41075
CUS41076,38413,uberlandia,MG,41076
CUS41077,18071,sorocaba,SP,41077
CUS41078,55540,palmares,PE,41078
CUS41079,74063,goiania,GO,41079
CUS41080,2219,sao paulo,SP,41080
CUS41081,72503,brasilia,DF,41081
CUS41082,31230,belo horizonte,MG,41082
CUS41083,5544,sao paulo,SP,41083
CUS41084,85852,foz do iguacu,PR,41084
CUS41085,20251,rio de janeiro,RJ,41085
CUS41086,75807,jatai,GO,41086
CUS41087,97670,sao borja,RS,41087
CUS41088,2879,sao paulo,SP,41088
CUS41089,93332,novo hamburgo,RS,41089
CUS41090,11608,sao sebastiao,SP,41090
CUS41091,60160,fortaleza,CE,41091
CUS41092,5850,sao paulo,SP,41092
CUS41093,30411,belo horizonte,MG,41093
CUS41094,20260,rio de janeiro,RJ,41094
CUS41095,8430,sao paulo,SP,41095
CUS41096,35901,itabira,MG,41096
CUS41097,49035,aracaju,SE,41097
CUS41098,11702,praia grande,SP,41098
CUS41099,65860,sucupira do norte,MA,41099
CUS41100,4360,sao paulo,SP,41100
CUS41101,12236,sao jose dos campos,SP,41101
CUS41102,5791,sao paulo,SP,41102
CUS41103,13183,hortolandia,SP,41103
CUS41104,30320,belo horizonte,MG,41104
CUS41105,5427,sao paulo,SP,41105
CUS41106,74611,goiania,GO,41106
CUS41107,34006,nova lima,MG,41107
CUS41108,62050,sobral,CE,41108
CUS41109,79560,chapadao do sul,MS,41109
CUS41110,4232,sao paulo,SP,41110
CUS41111,87023,maringa,PR,41111
CUS41112,13040,campinas,SP,41112
CUS41113,28027,campos dos goytacazes,RJ,41113
CUS41114,99970,ciriaco,RS,41114
CUS41115,5307,sao paulo,SP,41115
CUS41116,1404,sao paulo,SP,41116
CUS41117,90010,porto alegre,RS,41117
CUS41118,16800,mirandopolis,SP,41118
CUS41119,88048,florianopolis,SC,41119
CUS41120,69044,manaus,AM,41120
CUS41121,15755,turmalina,SP,41121
CUS41122,94440,viamao,RS,41122
CUS41123,37550,pouso alegre,MG,41123
CUS41124,14790,guaira,SP,41124
CUS41125,20510,rio de janeiro,RJ,41125
CUS41126,88960,sombrio,SC,41126
CUS41127,44300,cachoeira,BA,41127
CUS41128,20230,rio de janeiro,RJ,41128
CUS41129,13212,jundiai,SP,41129
CUS41130,83330,pinhais,PR,41130
CUS41131,74843,goiania,GO,41131
CUS41132,97015,santa maria,RS,41132
CUS41133,3282,sao paulo,SP,41133
CUS41134,71010,brasilia,DF,41134
CUS41135,13106,campinas,SP,41135
CUS41136,83035,sao jose dos pinhais,PR,41136
CUS41137,11531,cubatao,SP,41137
CUS41138,22775,rio de janeiro,RJ,41138
CUS41139,39270,pirapora,MG,41139
CUS41140,3390,sao paulo,SP,41140
CUS41141,89801,chapeco,SC,41141
CUS41142,64215,parnaiba,PI,41142
CUS41143,88058,florianopolis,SC,41143
CUS41144,35700,sete lagoas,MG,41144
CUS41145,36036,juiz de fora,MG,41145
CUS41146,71917,brasilia,DF,41146
CUS41147,12225,sao jose dos campos,SP,41147
CUS41148,4552,sao paulo,SP,41148
CUS41149,4715,sao paulo,SP,41149
CUS41150,31035,belo horizonte,MG,41150
CUS41151,14500,ituverava,SP,41151
CUS41152,38025,uberaba,MG,41152
CUS41153,13905,amparo,SP,41153
CUS41154,2336,sao paulo,SP,41154
CUS41155,5425,sao paulo,SP,41155
CUS41156,52211,recife,PE,41156
CUS41157,27515,resende,RJ,41157
CUS41158,16202,birigui,SP,41158
CUS41159,38302,ituiutaba,MG,41159
CUS41160,6716,cotia,SP,41160
CUS41161,23855,itaguai,RJ,41161
CUS41162,78540,claudia,MT,41162
CUS41163,17017,bauru,SP,41163
CUS41164,22250,rio de janeiro,RJ,41164
CUS41165,3688,sao paulo,SP,41165
CUS41166,22430,rio de janeiro,RJ,41166
CUS41167,8572,itaquaquecetuba,SP,41167
CUS41168,9361,maua,SP,41168
CUS41169,11443,guaruja,SP,41169
CUS41170,14166,sertaozinho,SP,41170
CUS41171,2021,sao paulo,SP,41171
CUS41172,13202,jundiai,SP,41172
CUS41173,13212,jundiai,SP,41173
CUS41174,20940,rio de janeiro,RJ,41174
CUS41175,22450,rio de janeiro,RJ,41175
CUS41176,31010,belo horizonte,MG,41176
CUS41177,60710,fortaleza,CE,41177
CUS41178,9571,sao caetano do sul,SP,41178
CUS41179,65058,sao luis,MA,41179
CUS41180,62900,russas,CE,41180
CUS41181,31814,belo horizonte,MG,41181
